=== SHEET: background lists ===
COMPLETE	√	YES	X		1)	Yes	Phase	Description	Phase + Description		Description2	Phase + Description	Phase
			0	Owner Contingency		0			0			0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
			LS	 Allowance #1 - Propane Work at Existing ES	200000	200000			78.43137254901961	0.015867941353097426						#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
			LS	 Allowance #2		0			0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
			LS	 Allowance #3		0			0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
			LS	 Allowance #4		0			0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
			Subtotal			10392116.282719236	#DIV/0!		4075.339718713426	0.8245074585437883		9609494.773826279	782621.5088929571	0.07530915624898818		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-41125.29659605188	-21086.9958296256	-3598.463452154539	-50072.10487052296	-28818.551589683353	-38966.218524759155	0	-16490.215802601902	-359.84634521545394	-231248.5708920146	-14393.853808618156	-37012.766936446686	5941.5772257145945	-16814.077513295808	0	-15421.986223519454	-10795.390356463618	0	-17221.217949596725	-862755.2596995935	-27780.137850633044	-17074.19501426584	-72906.92580548077	0	0
				GENERAL CONDITIONS		SUB TOTAL										SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL		SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL			0.0949141798869702
				General Conditions, Phase 1 
(1/2 time Supervision for May '26 thru August '26)	75000	0			0							0
			LS	General Conditions		1145885			449.3666666666667	0.09091417988697022		1050000	95885	0.08367768144272768		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
			0.004	Warranty	12604029.44210277	50416.11776841108			19.771026575847483	0.004		40731.93292358132	9684.18484482976	0.1920850964628919		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-199.51449156656858	-102.30105555075802	-17.457518012074747	-242.91886920687557	-139.80977996527292	-189.03998075932373	0	-80.00032325590483	-1.745751801207475	-1121.8749739411041	-69.83007204829899	-179.56304240991167	28.824856169079993	-81.57149987699155	0	-74.81793433746321	-52.37255403622425	0	-83.54669334350058	-4185.554664227572	-134.77203905321707	-82.8334290361501	-353.6992906492128	0	0
			LS	Spare	 	0			0
			LS	Spare		0			0
			LS	Spare	 	0			0
																																																																							Phase 1		Phase 2
			Subtotal			11588417.400487646	#DIV/0!		4544.47741195594	0.9194216384307584		10700226.70674986	888190.6937377863	0.07664469297597191		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-41324.811087618444	-21189.296885176358	-3615.9209701666136	-50315.02373972984	-28958.361369648625	-39155.258505518475	0	-16570.21612585781	-361.5920970166614	-232370.4458659557	-14463.683880666455	-37192.3299788566	5970.402081883674	-16895.6490131728	0	-15496.804157856917	-10847.762910499843	0	-17304.764642940227	-866940.8143638211	-27914.90988968626	-17157.028443301988	-73260.62509612998	0	0					Today	2025-02-28 00:00:00	Today	2025-02-28 00:00:00
																																																																							Bid Opening	2026-05-27 00:00:00	Bid Opening	2026-05-27 00:00:00
																																																																							Days	453	Days	453
			RATE	SOFT COSTS		SUB TOTAL										SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL		SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL
			LS	Architectural / Engineering Services		0			0
			LS	3rd Party Testing, Inspections, & Commissioning		0			0
			LS	Plan Review, Permits, & Utility Fees		0			0
			LS	Line Item 4		0			0
			LS	Line Item 5		0			0
			LS	Line Item 6		0			0
			LS	Line Item 7		0			0
			Subtotal			11588417.400487646	#DIV/0!		4544.47741195594	0.9194216384307584		10700226.70674986	888190.6937377863	0.07664469297597191		#DIV/0!	#DIV/0!
				INSURANCE, BONDS, AND BUILDERS RISK		SUB TOTAL										SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL		SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL			0.03295931395019413		Yrs	1.2410958904109588	Yrs	1.2410958904109588
			0.0115	General Liability	12604029.44210277	144946.33858418185			56.84170140556151	0.0115		117104.30715529628	27842.031428885573	0.19208509646289199		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-517.6364341838631	-265.41808162777585	-45.29318799108802	-630.2482404405625	-362.7337312543421	-490.4605213892103	0	-207.55926919687457	-4.529318799108801	-2910.6826103267167	-181.17275196435207	-465.8727907654768	74.78552382871364	-211.63565611607243	0	-194.11366281894868	-135.8795639732641	0	-216.76025681449272	-10859.339461813008	-349.66341129119957	-214.9097065622854	-917.6658705211528	0	0					8%/yr	0.07446575342465753	8%/yr	0.07446575342465753
			0.015	Subcontractor Default Insurance	10392116.282719236	155881.74424078854			61.13009578070139	0.012367611878156824		124086.71030739418	31795.033933394356	0.20396893868650182		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-616.8794489407782	-316.304937444384	-53.97695178231808	-751.0815730578444	-432.2782738452503	-584.4932778713872	0	-247.35323703902853	-5.3976951782318086	-3468.728563380219	-215.90780712927233	-555.1915040467003	89.12365838571891	-252.2111626994371	0	-231.3297933527918	-161.93085534695427	0	-258.31826924395085	-12941.328895493902	-416.70206775949566	-256.1129252139876	-1093.6038870822115	0	0
			0.007260035405370635	Payment and Performance Bond	12604029.44210277	91505.7			35.88458823529412	0.007260035405370635		73928.8	17576.899999999994	0.19208530178994307		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-326.7877251551872	-167.56040607332227	-28.59392595107888	-397.8803947626982	-228.99649840249745	-309.6313695845399	0	-131.03370809410123	-2.8593925951078876	-1837.5355482407465	-114.37570380431552	-294.1089526396685	47.21265659179568	-133.60716142969827	0	-122.54539693319522	-85.78177785323666	0	-136.84235990873466	-6855.581649713125	-220.74510834232896	-135.67409379130487	-579.3292791551161	0	0
			LS	Builders Risk Insurance, Ph. 1												0	0	0	0	0	0	0																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					NTP Ph1	2026-05-27 00:00:00	NTP Ph2	2026-05-27 00:00:00
			LS	Builders Risk Insurance		23086.3805947849			9.053482586190157	0.0018316666666666661		19780.16330680739	3306.21728797751	0.14321072436639842		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-82.32705845892293	-42.21319922481273	-7.203617615155756	-100.23731002666163	-57.690686215090246	-78.00488788982948	0	-33.01109226556663	-0.7203617615155757	-462.9271078909851	-28.814470460623024	-74.09435261303064	11.89420177085289	-33.65941785093064	0	-30.872646922096102	-21.610852845467274	0	-34.474455729673984	-1727.1146612922066	-55.611927989002446	-34.18013649568333	-145.94940923597858	0	0
																																																																							Days	453	Days	453
			Subtotal			12003837.5639074	#DIV/0!		4707.3872799636865	0.9523809523809524		11035126.68751936	968710.8763880394	0.08070009871682335		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-42868.4417543572	-21980.793509546656	-3750.988653506254	-52194.471258017606	-30040.060559365807	-40617.84856225344	0	-17189.17343245338	-375.09886535062543	-241050.31969579434	-15003.954614025017	-38581.59757892147	6193.418122460756	-17526.762411268937	0	-16075.66565788395	-11252.965960518766	0	-17951.15998463708	-899324.1790321332	-28957.632405068285	-17797.90530536525	-75997.17354212445	0	0					years	1.2410958904109588	years	1.2410958904109588
																																																																							Months	14.893150684931506	Months	14.893150684931506
			RATE	CONTRACTOR'S FEE		SUB TOTAL										SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL		SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL			0.047619047619047616
			0.05	Construction Manager At Risk Fee	12003837.5639074	600191.87819537	#DIV/0!		235.3693639981843	0.047619047619047616		484903.96337596804	115287.91481940192	0.19208509646289193		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-2143.42208771786	-1099.0396754773328	-187.54943267531272	-2609.7235629008806	-1502.0030279682906	-2030.8924281126722	0	-859.458671622669	-18.75494326753127	-12052.515984789718	-750.1977307012509	-1929.0798789460737	309.67090612303787	-876.3381205634469	0	-803.7832828941976	-562.6482980259383	0	-897.5579992318541	-44966.20895160666	-1447.8816202534144	-889.8952652682625	-3799.858677106223	0	0
			Subtotal			12604029.44210277	#DIV/0!		4942.75664396187			11520030.65089533	1568902.754583409	0.12447628449221268		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-45011.86384207506	-23079.83318502399	-3938.538086181567	-54804.194820918485	-31542.063587334098	-42648.74099036612	0	-18048.63210407605	-393.8538086181567	-253102.83568058407	-15754.152344726268	-40510.67745786755	6503.089028583794	-18403.100531832384	0	-16879.448940778148	-11815.614258544705	0	-18848.717983868934	-944290.3879837398	-30405.5140253217	-18687.800570633513	-79797.03221923068	0	0
			RATE	Market Factor		SUB TOTAL										SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL		SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL	SUB TOTAL
			0	Market & Escalation Contingency, 6%/Ann.	10392116.282719236	0	#DIV/0!		0			616014.0248684883	-616014.0248684883	#DIV/0!		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
					Current Working Estimate  (w/o Escalation)							Prev. Est. Total	Variance	%		Phase 1 - Lights, Bleachers, Press Box	Phase 2 - Field, Track, Concessions	Concessions Building	Football Field, Track, Sports Lighting	Parking Lot & Shotput	Bleachers & Press Box	Incidental Site Work	BO #8 Enter Description	BO #9 Enter Description	BO #10 Enter Description	BO #11 Enter Description	BO #12 Enter Description	BO #13 Enter Description	BO #14 Enter Description	BO #15 Enter Description	BO #16 Enter Description	BO #17 Enter Description	BO #18 Enter Description	BO #19 Enter Description	BO #20 Enter Description	BO #21 Enter Description	BO #22 Enter Description	BO #23 Enter Description	BO #24 Enter Description	BO #25 Enter Description		ALT #1 - Rubber Pad + Turf Infill	ALT #2 - Delete SOG at Existing Bleachers	ALT #3 - Sealed Concrete ILO Epoxy Flooring	ALT #4 - Delete UG LV to HS	ALT #5 - OFOI Propane Tank at ES	ALT #6 - Stockpile Spoils Onsite	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid	ALT #9 - Precision CMU ILO Painted  CMU	ALT #10 - Hard Dig as Allowance	ALT #11 - Delete Center Field Logo	ALT #12 - Delete Colored Turf & Lettering	ALT #13 - Add Soccer Goals (NIC)	ALT #14 - Delete (2) Flag Poles	ALT #15 - RTU ILO FCU	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)	ALT #17 - Replace Headwall w/Flared-End RCP	ALT #18 - Downsize Press Box	ALT #19 - Access Road - Leave As-Is	ALT #20 - Delete Existing ES Demo	ALT #21 - Delete Prefab Ticket Booth	ALT #22 - OH Door - Alternate Spec	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix	ALT #24 TBD	ALT #25 TBD
			Guaranteed Maximum Price (GMP)		12604029.44210277							12136044.675763818	467984.7663389519	0.037129774132047454		#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!																				-45011.86384207506	-23079.83318502399	-3938.538086181567	-54804.194820918485	-31542.063587334098	-42648.74099036612	0	-18048.63210407605	-393.8538086181567	-253102.83568058407	-15754.152344726268	-40510.67745786755	6503.089028583794	-18403.100531832384	0	-16879.448940778148	-11815.614258544705	0	-18848.717983868934	-944290.3879837398	-30405.5140253217	-18687.800570633513	-79797.03221923068	0	0
																																																																							Original Alt #s
				ALTERNATES		TOTAL																																				ACCEPTED ALTS	NOTES:																												ALT 1
			ALT 1	Rubber Pad + Turf Infill		-45011.86384207506	ERROR		-17.65171131061767	-0.003571228078198268		885217.539655491	-930229.4034975661	20.66631603528556		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-45011.86384207506	should work																												ALT 2
			ALT 2	Delete Slab-on-Grade at Existing Bleachers		0	OK		0			305489.4969268599	-305489.4969268599	#DIV/0!		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-23079.83318502399	need to ensure ADA access to bleacher pad																												ALT 3
			ALT 2	Sealed Concrete ILO Epoxy Flooring		-3938.538086181567			-1.5445247396790458	-0.0003124824568423484		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-3938.538086181567	confirm no Health Dept issues at Concessions Rm 106																												ALT 4
			ALT 3	Delete Underground Low Voltage to High School		-54804.194820918485	ERROR		-21.491841106242543	-0.004348148746610301		885217.539655491	-940021.7344764095	17.152368309544215		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-54804.194820918485	confirm if any systems need to 'talk' to HS systems.																												ALT 5
			ALT 4	Reduce Allowancefor Propane Tank at Existing ES (OFOI)		-31542.063587334098	ERROR		-12.369436700915333	-0.0025025380757974364		305489.4969268599	-337031.560514194	10.685146188391144		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-31542.063587334098	ALT value includes all piping, trenching, pad, etc. - WPCSD indicated they only wanted the tank itself in this ALT																												ALT 6
			ALT 6	Stockpile Spoils Onsite		0	OK		0			885217.539655491	-885217.539655491	#DIV/0!		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-42648.74099036612	Internal Buyout																												ALT 7
			ALT 7	Cut/Cap Utilities Flush at Existing ES		0	OK		0			305489.4969268599	-305489.4969268599	#DIV/0!		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	pricing forthcoming - should be acceptable																												ALT 8
			ALT 5	Exposed Ceilings ILO ACT/Hard Llid		-13536.474078057036			-5.3084212070811905	-0.001073979883991663		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-18048.63210407605	confirm no Health Dept issues at Concessions Rm 106																												ALT 9
			ALT 9 	Precision CMU ILO Painted Standard CMU Exterior		-393.8538086181567			-0.15445247396790457	-3.1248245684234834e-05		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-393.8538086181567	should work																												ALT 10
			ALT 10	Hard Dig as Allowance		-253102.83568058407			-99.25601399238592	-0.02008110476441081		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			whether Base Bid or Allowance, project will need to carry some cost for this																												ALT 11
			ALT 6	Delete Center Field Logo		-15754.152344726268			-6.178098958716183	-0.0012499298273693936		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-15754.152344726268	should work																												ALT 12
			ALT 7	Delete Colored Turf & Lettering		-40510.67745786755			-15.886540179555901	-0.0032141052703784406		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-40510.67745786755	should work																												ALT 13
			ALT 13	Add Soccer Goals (NIC)		6503.089028583794			2.550230991601488	0.0005159531765976948		0				#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		6503.089028583794	no reason for CORE to carry this																												ALT 14
			ALT 8	Delete (2) Flag Poles		-18403.100531832384			-7.216902169346033	-0.0014600965997713614		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-18403.100531832384	should work																												ALT 15
			ALT 15	RTU ILO FCU	No Savings Available	0			0			0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	N/A																												ALT 16
			ALT 16	Reduce Type II Under AC Paving 2" (4"T vs 6"T in Geotech)		0			0			0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-16879.448940778148	should work																												ALT 17
			ALT 9 	Replace Headwall w/Flared-End RCP		-11815.614258544705			-4.633574219037139	-0.0009374473705270455		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-11815.614258544705	should work																												ALT 18
			ALT 18	Downsize Press Box		0			0			0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	????																												ALT 19
			ALT 10	Access Road - Leave As-Is		-18848.717983868934			-7.3916541113211505	-0.0014954517577455248		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-18848.717983868934	should work																												ALT 20
			ALT 20	Delete Existing ES Demo		-944290.3879837398			-370.30995607205483	-0.07491972248409799		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			Doubtful WPCSD will be able to delete this scope due to funding requirements																												ALT 21
			ALT 11	Delete Prefabricated Ticket Booth		-30405.5140253217			-11.923730990322236	-0.00241236456682293		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-30405.5140253217	should work																												ALT 22
			ALT 12	OH Door - Alternate Spec		-18687.800570633513			-7.328549243385692	-0.0014826846173659658		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-18687.800570633513	should work																												ALT 23
			ALT 23	Replace Shotput/Discus Runway Mix w/Baseball Infield Mix		0			0			0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			doesn't meet competition specs																												ALT 24
			ALT 13	Replace Bleacher Footing w/ SOG (Per Mfr Details)		-40000			-15.686274509803921	-0.003173588270619485		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			doesn't meet competition specs
																																																																							Days	0	Days	0
			GMP Total with Alternates			12260770.730515407	0		4808.145384515846	0.9727659544779598		0	12260770.730515407	1		0	0	0	0	0	0	0																				12219759.784593187																													years	0	years	0
																																																																							Months	0	Months	0
=== SHEET: D.B. ===
	DESCRIPTION			QUANTITY		UNIT COST	TOTAL	CHECK	BREAKOUTS & ALTERNATES	COMMENTS		BREAKOUT 1	BREAKOUT 2	BREAKOUT 3	BREAKOUT 4	BREAKOUT 5	BREAKOUT 6	BREAKOUT 7	BREAKOUT 8	BREAKOUT 9	BREAKOUT 10	BREAKOUT 11	BREAKOUT 12	BREAKOUT 13	BREAKOUT 14	BREAKOUT 15	BREAKOUT 16	BREAKOUT 17	BREAKOUT 18	BREAKOUT 19	BREAKOUT 20	BREAKOUT 21	BREAKOUT 22	BREAKOUT 23	BREAKOUT 24	BREAKOUT 25		ALTERNATE 1	ALTERNATE 2	ALTERNATE 3	ALTERNATE 4	ALTERNATE 5	ALTERNATE 6	ALTERNATE 7	ALTERNATE 8	ALTERNATE 9	ALTERNATE 10	ALTERNATE 11	ALTERNATE 12	ALTERNATE 13	ALTERNATE 14	ALTERNATE 15	ALTERNATE 16	ALTERNATE 17	ALTERNATE 18	ALTERNATE 19	ALTERNATE 20	ALTERNATE 21	ALTERNATE 22	ALTERNATE 23	ALTERNATE 24	ALTERNATE 25
	GROSS BUILDING AREA						2550					Phase 1 - Lights, Bleachers, Press Box	Phase 2 - Field, Track, Concessions	Concessions Building	Football Field, Track, Sports Lighting	Parking Lot & Shotput	Bleachers & Press Box	Incidental Site Work	BO #8 Enter Description	BO #9 Enter Description	BO #10 Enter Description	BO #11 Enter Description	BO #12 Enter Description	BO #13 Enter Description	BO #14 Enter Description	BO #15 Enter Description	BO #16 Enter Description	BO #17 Enter Description	BO #18 Enter Description	BO #19 Enter Description	BO #20 Enter Description	BO #21 Enter Description	BO #22 Enter Description	BO #23 Enter Description	BO #24 Enter Description	BO #25 Enter Description		ALT #1 - Rubber Pad + Turf Infill	ALT #2 - Delete SOG at Existing Bleachers	ALT #3 - Sealed Concrete ILO Epoxy Flooring	ALT #4 - Delete UG LV to HS	ALT #5 - OFOI Propane Tank at ES	ALT #6 - Stockpile Spoils Onsite	ALT #7 - Cut/Cap Utilities Flush at Abandoned ES	ALT #8 - Exposed Ceilings ILO ACT/Hard Lid	ALT #9 - Precision CMU ILO Painted  CMU	ALT #10 - Hard Dig as Allowance	ALT #11 - Delete Center Field Logo	ALT #12 - Delete Colored Turf & Lettering	ALT #13 - Add Soccer Goals (NIC)	ALT #14 - Delete (2) Flag Poles	ALT #15 - RTU ILO FCU	ALT #16 - Reduce Type II Under AC Paving 2" (4" vs 6" in Geotech)	ALT #17 - Replace Headwall w/Flared-End RCP	ALT #18 - Downsize Press Box	ALT #19 - Access Road - Leave As-Is	ALT #20 - Delete Existing ES Demo	ALT #21 - Delete Prefab Ticket Booth	ALT #22 - OH Door - Alternate Spec	ALT #23 - Replace Shotput/Discus Runway Mix w/Ballfield Infield Mix	ALT #24 TBD	ALT #25 TBD
		Building Area Breakdown
			Concessions Building Area	2550	SF
			Site Area 1
			Site Area 1
			Site Area 1
			Site Area 1
	GENERAL 						140000					0	0	60000	60000	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Used	GEN1	Temporary Construction Requirements					42000			 		0	0	18000	18000	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Used			Temporary Construction Requirements	2550	GSF		0	0				-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Used			Concessions Building	6	MO	3000	18000	18000	Concessions Building			-	-	18000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Used			Football Field, Track, Sports Lighting	6	MO	3000	18000	18000	Football Field, Track, Sports Lighting			-	-	-	18000	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
