=== SHEET: background lists ===
COMPLETE	√	YES	X		1)	Yes	Phase	Description	Phase + Description		Description2	Phase + Description	Phase
Used	76	Cabinets & Safes - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	77	Lockers		19552	19552	19552		0
Used	X	IISI	0	19552	19552	19552
Used		Henri	0.8292246317512275	35765	35765	35765
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	78	Flagpoles		9994	9994	9994		0
Used	X	YESCO	0	9994	9994	9994
Used		The Monument Company	1.4279537722633582	24264.97	24264.97	24264.97
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	79	Other Specialties - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	80	Accordian Partition - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	81	Operable Wall - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	82	Window Blinds & Shades - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	83	Manufactured Specialties		0	0	0		0
Used		CORE	#DIV/0!	1000	1000	1000
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	84	Loading Dock Equipment - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	85	Warming Kitchen Foodservice Equipment		33950	33950	33950		0
Used	X	RESCO	0	33950	33950	33950
Used		Culinary Depot	0.29978438880706926	44127.68	44127.68	44127.68
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	86	Residential Equipment & Appliances - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	87	Laboratory Equipment - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	88	Broadcast, Theater, & Stage Equipment - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	89	Scoreboard		99483	99483	99483		0
Used	X	YESCO	0	99483	99483	99483
Used		Y C Signs	0.1258204919433472	112000	112000	112000
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	90	Medical Equipment - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	91	Waste / Recycling Equipment - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	92	Facility Maintenance Equipment - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	93	Security / Detention Equipment - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	94	Bleachers & Press Box		395379.4	395379.4	395379.4		0
Used	X	California Bleachers (Nata Construction)	0	395379.4	395379.4	395379.4
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used		Southern Bleacher Company
Used		American Press Box (Whitley Mfgr)
Not Used
Used
Used	95	Conveying Equipment - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	96	Temporary Use of Equipment During Construction - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	97	Fire Suppression System - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	98	Plumbing Systems		375000	375000	375000		0
Used	X	Universal Plumbing and Heating	0	375000	375000	375000
Used		US Mechanical	0.021333333333333426	383000	383000	383000
Used		Bombard Mechanical	0.042013333333333236	390755	390755	390755
Used		J W McClenahan Co	0.3733333333333333	515000	515000	515000
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	99	Temporary Building Conditioning - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	100	HVAC Systems		241300	241300	241300		0
Used	X	US Mechanical	0	241300	241300	241300
Used		Sunrise Air Systems	0.18204724409448825	285228	285228	285228
Used		Bombard Mechanical	0.3316203895565686	321320	321320	321320
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	101	Building Controls - With Scope #100		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	102	Test & Balance - With Scope #100		12790	12790	12790		0
Used	X	Raglen	0	12790	12790	12790
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	103	Electrical Systems		807250	807250	807250		0
Used	X	JW Electric	0	807250	807250	807250
Used		Quantum Electric	0.16161536079281502	937714	937714	937714
Used		Wheeler's Electric	0.593075255497058	1286010	1286010	1286010
Used		Kill A Watt	1.5186745122328893	2033200	2033200	2033200
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	104	Temporary Power & Lighting		2550	2550	2550		0
Used	X	CORE	0	2550	2550	2550
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	105	Specialty Low Voltage Systems - With Scope #103		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	106	Electronic Safety & Security Systems - With Scope #103		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	107	Sports Field Lighting		0	0	0		0
Used		CORE	#DIV/0!	294964	294964	294964
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	108	Distributed Antenna System - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	109	Prefabricated Ticket Booth		27019.32	27019.32	27019.32		0
Used	X	Porta-King Building Systems	0	27019.32	27019.32	27019.32
Used		Guardian Booth	1.8639795524091651	77382.78	77382.78	77382.78
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used		American Press Box (Whitley Mfgr)
Used
Used	110	Swimming Pool Construction - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	111	Controlled Environment Rooms - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	112	Athletic & Recreational Court Walls - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Used	113	Geothermal Well System - N/A		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Used
Not Used	114	0		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used	115	0		0	0	0		0
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
Not Used
IC							IC in Scope Sheets:	#REF!
IC							BIM in Scope Sheets:
IC							Subtotal:	#REF!
IC							Less Warranty Needed:	#NAME?
IC							Total IC:	#REF!
=== SHEET: KEY ===
						Scope Tab Key										KEY				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		Sub Name														1	CORE	42000	42000	42000
						Contact Name:		Contact Name													X	2
						Phone:		Contact Number														3
						Email:		Contact Email														4
						Last Update		Date / Revision of Bid														5
						COMPLETE		COMPLETE														6
																						7
		BASE PRICE TOTAL				42000		0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				42000		0
		BASE PRICE & ALL ALTERNATES TOTAL				42000		0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		USE OF COLORS					42000
		Black - This is default.  Most Everything.
		Red - Estimated Plugs.  Critical Follow Ups.  Concerns to Flag.
		Green - Internal CORE Note or CORE Buyout
		Purple - Information to Pass into BOE Document																				Warranty:
		USE OF SYMBOLS ->						√	Check - Included in Base Proposal														INSERT WARRANTY % HERE:
		Use the following symbology to quickly denote status of bidders scope.  Base proposal values and information should never be "modified".  Adds and Deducts should be denoted properly to allow better understanding of Leveling results.						√+	Check Plus - Purposeful Scope Double Up, Internal Buyout
								O	Hole - Missing Scope or Exclusion: Holes Should Always Be Filled.  Red if Estimated Plug.  There Should Be No Holes With Final Selected Scope													Warranty Currently in Estimate		0
								?	Question - Questions About Scope of Contractor / Proposal to Follow Up With													Warranty Needed in Estimate		#NAME?
								+	ADD - Use this to Replace a Hole with Subcontractor Added Value.  Use this For Added Scope or Post Bid Leveling
								-	DEDUCT - Use this to Replace a Hole with Subcontractor a Deductive Value.  Use this For Reduced Scope or Post Bid Leveling.														IC
		Always Copy & Paste Between Here --->
		<--- …And Here
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					12000
	In Base Price	Football Field, Track, Sports Lighting					12000
	In Base Price	Parking Lot & Shotput					4000
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.750000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: BR Calc-Ph. 2 ===
				Payment and Performance Bond (CCG 10% Admin Fee Incl.)
			Project:		NCSD Tonopah High School Field Replacement
			Is this a Design/Build Project?		Yes
			Contract Amount:		#NAME?
			Project Duration (months):		June 2, 2026
			Warranty Duration (months):		0
			From	To	Based On Contract Amount	Rate/$1000	Base Premium	Warrant Surcharge	Subtotal
			0	∞	#NAME?	6.3	#NAME?	#NAME?	#NAME?
							#NAME?	#NAME?	#NAME?
			Additional Duration Surcharge (1% for 25-36 months, 2.5% for over 36 months):				#NAME?		Warranty	Warranty
									Surcharge	Surcharge
			Design Build Extra Charge:				#NAME?		Rate	Years
									0	0
						TOTAL:	#NAME?
				Warranty & Virtual Construction (VR Included In Rates At 1.0015%)															Scope Sheet Warranty Totals
																			Warranty amount in Scope Sheet #	1
																			Warranty amount in Scope Sheet #	2
																			Warranty amount in Scope Sheet #	3
			IS WARRANTY REQUIRED?:		Yes														Warranty amount in Scope Sheet #	4
			Project:		NCSD Tonopah High School Field Replacement														Warranty amount in Scope Sheet #	5
			Direct Cost:		#NAME?														Warranty amount in Scope Sheet #	6
			Project Duration(months):		June 2, 2026														Warranty amount in Scope Sheet #	7
			Warranty Period(years):		0														Warranty amount in Scope Sheet #	8
																			Warranty amount in Scope Sheet #	9
																			Warranty amount in Scope Sheet #	10
																			Warranty amount in Scope Sheet #	11
			From	To	Based On	Rate/$1000	Base Premium												Warranty amount in Scope Sheet #	12
			0	500000	#NAME?	20.03	#NAME?												Warranty amount in Scope Sheet #	13
			500001	2500000	#NAME?	6.059075	#NAME?												Warranty amount in Scope Sheet #	14
			2500001	5000000	#NAME?	5.257875	#NAME?												Warranty amount in Scope Sheet #	15
			5000001	7500000	#NAME?	4.857275	#NAME?												Warranty amount in Scope Sheet #	16
			7500001	∞	#NAME?	4.156225000000001	#NAME?												Warranty amount in Scope Sheet #	17
																			Warranty amount in Scope Sheet #	18
				Additional Warranty Period Surcharge:			0												Warranty amount in Scope Sheet #	19
																			Warranty amount in Scope Sheet #	20
						TOTAL:	#NAME?	Total Warranty currently 
in Scope Sheets:		0									Warranty amount in Scope Sheet #	21
																			Warranty amount in Scope Sheet #	22
																			Warranty amount in Scope Sheet #	23
																			Warranty amount in Scope Sheet #	24
																			Warranty amount in Scope Sheet #	25
																			Warranty amount in Scope Sheet #	26
			Sales Tax																Warranty amount in Scope Sheet #	27
																			Warranty amount in Scope Sheet #	28
			GROSS RECEIPTS		TAX RATES					GROSS	35%		AZ & CNTY	CITY	TOTAL				Warranty amount in Scope Sheet #	29
			AMOUNT	DATE	STATE	COUNTY	CITY	TOTAL	FACTOR	TAXABLE	DEDUCTION	TAXABLE	TAX	TAX	TAX				Warranty amount in Scope Sheet #	30
																			Warranty amount in Scope Sheet #	31
			#NAME?		#REF!	#REF!	#REF!	#REF!	#REF!	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?	#NAME?				Warranty amount in Scope Sheet #	32
																			Warranty amount in Scope Sheet #	33
			Sales Tax Rate																Warranty amount in Scope Sheet #	34
			County	City		State-AZ	County	City	Total										Warranty amount in Scope Sheet #	35
			-	---		0	0	0	0										Warranty amount in Scope Sheet #	36
			Pinal	Apache Junction		0.056	0.016	0.024	0.096	Program City									Warranty amount in Scope Sheet #	37
			Maricopa	Arlington		0.056	0.007	0	0.063	Program City									Warranty amount in Scope Sheet #	38
			Maricopa	Avondale		0.056	0.007	0.025	0.088	Program City									Warranty amount in Scope Sheet #	39
			Yavapai	Bagdad		0.056	0.0075	0	0.0635	Program City									Warranty amount in Scope Sheet #	40
			Coconino	Belmont		0.056	0.013	0	0.069	Program City									Warranty amount in Scope Sheet #	41
			Cochise	Benson		0.056	0.005	0.04	0.101	Program City									Warranty amount in Scope Sheet #	42
			Cochise	Bisbee		0.056	0.005	0.035	0.096	Program City									Warranty amount in Scope Sheet #	43
			Maricopa	Buckeye		0.056	0.007	0.03	0.093	Program City									Warranty amount in Scope Sheet #	44
			Mohave	Bullhead City		0.056	0	0.02	0.076	Program City									Warranty amount in Scope Sheet #	45
			Yavapai	Camp Verde		0.056	0.0075	0.0365	0.1	Program City									Warranty amount in Scope Sheet #	46
			Maricopa	Carefree		0.056	0.007	0.04	0.10300000000000001	Program City									Warranty amount in Scope Sheet #	47
			Pinal	Casa Grande		0.056	0.016	0.04	0.11200000000000002	Program City									Warranty amount in Scope Sheet #	48
			Maricopa	Cave Creek		0.056	0.007	0.05	0.113	Program City									Warranty amount in Scope Sheet #	49
			Maricopa	Chandler		0.056	0.007	0.015	0.078	Program City									Warranty amount in Scope Sheet #	50
			Navajo	Chinle		0.056	0.0083	0	0.0643	Program City									Warranty amount in Scope Sheet #	51
			Gila	Claypool		0.056	0.01	0	0.066	Program City									Warranty amount in Scope Sheet #	52
			Greenlee	Clifton		0.056	0.005	0.03	0.091	Program City									Warranty amount in Scope Sheet #	53
			Mohave	Colorado City		0.056	0.0025	0.02	0.0785	Program City									Warranty amount in Scope Sheet #	54
			Pinal	Coolidge		0.056	0.016	0.04	0.11200000000000002	Program City									Warranty amount in Scope Sheet #	55
			Yuma	Dateland		0.056	0.01112	0	0.06712	Program City									Warranty amount in Scope Sheet #	56
			Cochise	Douglas		0.056	0.005	0.028	0.089	Program City									Warranty amount in Scope Sheet #	57
			Maricopa	El Mirage		0.056	0.007	0.03	0.093	Program City									Warranty amount in Scope Sheet #	58
